Feature,Importance
cat__Driver_Matt Jaskol,2.2499457084798095e-07
cat__Driver_Jim Ross,2.2475764888169526e-07
cat__Driver_John Kinder,2.2447065205032276e-07
cat__Team_Romeo Gelsi (Owner),2.2434860371070033e-07
cat__Driver_Ray Daniels,2.2432577354573964e-07
cat__Driver_Adam Clarke,2.2417663194521094e-07
cat__Team_Joiner Racing,2.2379017674663937e-07
cat__Driver_Jabe Jones,2.2371787046530476e-07
cat__Team_John Foster (Owner),2.2347429193046056e-07
cat__Driver_Rogelio Lopez,2.2322235117446638e-07
cat__Team_Phil Kord (Owner),2.2296545667903762e-07
cat__Driver_Charles Barry,2.229212316419459e-07
cat__Driver_Luke Fenhaus,2.2264212053637753e-07
cat__Team_Performance Energy Group,2.224159204179947e-07
cat__Driver_Jack Bowsher,2.2222372710537488e-07
cat__Driver_Roger Attard,2.220839621725337e-07
cat__Team_Lou Figaro (Owner),2.2193775021860333e-07
cat__Team_Ivan Baldwin Engineering,2.2128087203436875e-07
cat__Team_MLB Motorsports,2.206675163256715e-07
cat__Driver_Trent Owens,2.2002270114666528e-07
cat__Driver_Reid Wilson,2.1931425420382924e-07
cat__Team_John McVitty (Owner),2.190634468080649e-07
cat__Driver_Mike Olsen,2.1890358043346572e-07
cat__Team_TTC Motorsports Inc.,2.1885405149072767e-07
cat__Driver_Jim Graham,2.1806161962250482e-07
cat__Team_Hoyt Platt (Owner),2.1778913493633714e-07
cat__Team_Joseph Horner (Owner),2.1745521160295184e-07
cat__Team_Ronnie Kohler (Owner),2.1730252354388032e-07
cat__Driver_Bruce Worrell,2.169049366856838e-07
cat__Driver_Jack Oldenhage,2.167806970822083e-07
cat__Driver_Tom Bolles,2.1677156424321054e-07
cat__Driver_Tyler Reif,2.167184324409156e-07
cat__Team_Beaver Motorsports,2.1646350133570813e-07
cat__Team_Gerald Smith (Owner),2.164380357284858e-07
cat__Team_Doug Thompson (Owner),2.1641075147112413e-07
cat__Driver_Andy Genzman,2.1629980619842364e-07
cat__Team_Dennis Gallion (Owner),2.161019204153826e-07
cat__Team_John Ditz (Owner),2.1598652933680312e-07
cat__Driver_Frank Holzhauer,2.1591634162684745e-07
cat__Team_Mike Bennett (Owner),2.157265459216368e-07
cat__Team_Ed Lawrence (Owner),2.1545016272351727e-07
cat__Team_James Pritchard (Owner),2.1525517852097954e-07
cat__Team_Bob Phillippi (Owner),2.1502598175473494e-07
cat__Team_Jack Gaynor (Owner),2.1433817943614908e-07
cat__Team_Jerry Wimbish (Owner),2.143214510732032e-07
cat__Driver_Charles Pemberton,2.1401852949725767e-07
cat__Driver_James Shields,2.1395775664399325e-07
cat__Team_George Davis (Owner),2.1373839413221457e-07
cat__Driver_Glenn Sullivan,2.135963969669949e-07
cat__Driver_Jason Rudd,2.1356416315114385e-07
cat__Driver_Chrissy Wallace,2.1346197141887294e-07
cat__Team_Roadrunner Motorsports,2.132413447302517e-07
cat__Team_McKnight Racing,2.1317447025724482e-07
cat__Driver_Carl Van Horn,2.1251463145439586e-07
cat__Driver_Scott Miller,2.124481378986661e-07
cat__Driver_Jack Wade,2.1244725814870942e-07
cat__Team_Tom Heveron (Owner),2.1183540499539617e-07
cat__Team_TW Taylor,2.1170290186556657e-07
cat__Driver_Jack Tykarski,2.115642436165156e-07
cat__Track_Louisiana Fairgrounds,2.1142041780453783e-07
cat__Team_Ken Spikes (Owner),2.1095216825971038e-07
cat__Driver_Bruce Bechtel,2.1061473451286407e-07
cat__Driver_Lowell Bennett,2.0994910413393574e-07
cat__Driver_Ben Gregory,2.0922970470927602e-07
cat__Driver_Angie Wilson,2.0910072473996422e-07
cat__Driver_Steve Gray,2.088957660410393e-07
cat__Team_Darren Shaw (Owner),2.0883160340453281e-07
cat__Driver_Leon Harrell,2.0872634912273392e-07
cat__Team_Cardinal Motorsports,2.0833903562595191e-07
cat__Team_Bob Havenmann (Owner),2.078916804488445e-07
cat__Driver_Jeff Fultz,2.0768923505503446e-07
cat__Driver_Anthony Kumpen,2.0735110777956194e-07
cat__Driver_Rodney Combs Jr.,2.073358555093678e-07
cat__Team_Dick Carter (Owner),2.072499561399945e-07
cat__Driver_Gary Klutt,2.0711103718254493e-07
cat__Driver_Buck Mason,2.0705331187802192e-07
cat__Driver_Bud Diamond,2.0669721781404997e-07
cat__Team_Vincent Cornella (Owner),2.066467215441853e-07
cat__Driver_Don Tilley,2.0657435270582158e-07
cat__Driver_Bill Massey,2.0638519142556106e-07
cat__Team_John Wall (Owner),2.063250219611716e-07
cat__Driver_Steve Young,2.06066665266081e-07
cat__Team_DuWayne Wahl (Owner),2.060646225992448e-07
cat__Driver_Tom Hessert,2.0579713392847702e-07
cat__Driver_Bill Lawrence,2.0554377337790335e-07
cat__Driver_Dan Press,2.0545499521796386e-07
cat__Track_Las Vegas Park Speedway,2.05292382054225e-07
cat__Team_Ron Staughton (Owner),2.052791046440074e-07
cat__Driver_Pap White,2.0511985638881923e-07
cat__Team_Oscar Bowman (Owner),2.049238661084707e-07
cat__Driver_Alton Jones,2.046912256047096e-07
cat__Driver_C.E. Falk,2.0456368751906397e-07
cat__Team_Bobby Jones (Owner),2.0440280078475498e-07
cat__Team_Will Albright (Owner),2.041136573283714e-07
cat__Driver_Cal Johnson,2.033756040949955e-07
cat__Driver_Danny Turner,2.0332264411105984e-07
cat__Team_Mike White (Owner),2.0329212971703963e-07
cat__Team_Rudy Hires (Owner),2.0277365841454993e-07
cat__Driver_Greg Trammell,2.0270629046935873e-07
cat__Driver_Rod Eulenfeld,2.0203046650655997e-07
cat__Driver_Leonard Lawrence,2.019715114588593e-07
cat__Driver_Herb Gibson,2.0166940222780896e-07
cat__Driver_Rick Knoop,2.0129187094939688e-07
cat__Driver_Richard White,2.0091741307527589e-07
cat__Team_Ray Boynton (Owner),2.0067712509318098e-07
cat__Team_Gene Price Motorsports,2.0044202542219976e-07
cat__Driver_Joe Hines,1.999321816587809e-07
cat__Driver_Irv Leitch,1.998391201560392e-07
cat__Driver_Brian Donley,1.9947404530317205e-07
cat__Driver_Loni Richardson,1.991856313520231e-07
cat__Driver_Dick Freeman,1.988433375386246e-07
cat__Team_Don Whittington (Owner),1.985452288236971e-07
cat__Team_Schuler Racing,1.9840251961296782e-07
cat__Team_Jay George (Owner),1.9836589929872265e-07
cat__Driver_Red Harrelson,1.9822095860009803e-07
cat__Driver_Red Tomlinson,1.9809443947943603e-07
cat__Driver_Benny Rakestraw,1.9688387908103775e-07
cat__Driver_George Davis,1.9650682910824794e-07
cat__Driver_Bill Vanderhoff,1.9613898917409097e-07
cat__Driver_Edgar Wallen,1.9607604185433657e-07
cat__Driver_Kevin Simmons,1.9601384628325885e-07
cat__Driver_Jim McLain,1.957947631761744e-07
cat__Driver_Tommy Regan,1.9546343158750751e-07
cat__Driver_Charlie Mincey,1.9511833364366413e-07
cat__Driver_Ed Markstellar,1.9498287893139306e-07
cat__Team_Mike Link (Owner),1.9463100416134583e-07
cat__Driver_E.J. Turner,1.9456743046226447e-07
cat__Team_Ed Clark (Owner),1.9456015596805855e-07
cat__Driver_Andre Castro,1.945247143682672e-07
cat__Team_Rudy Hoerr (Owner),1.9444677785123156e-07
cat__Driver_Dick Ross,1.9443981224092112e-07
cat__Driver_Lloyd Porter,1.9441846231914377e-07
cat__Driver_Jimmy Jennings,1.9437985372367773e-07
cat__Team_Carl Manis (Owner),1.9414259719654003e-07
cat__Driver_Bo LeMastus,1.9402613004913814e-07
cat__Driver_Jim Byrd,1.9349256792831184e-07
cat__Team_Dion Racing,1.9299465092108633e-07
cat__Driver_Nathan Wulff,1.9284607620101592e-07
cat__Driver_J.W. King,1.9227202719276287e-07
cat__Track_Saugus Speedway,1.9218593075458005e-07
cat__Driver_Tommy Croft,1.9211982174671618e-07
cat__Team_Ed Ackerman (Owner),1.9197559109141709e-07
cat__Driver_Cliff Roberts,1.9148670988872418e-07
cat__Driver_Elmer Cooper,1.910756525871048e-07
cat__Driver_Paul Fess,1.9102853069177252e-07
cat__Driver_Steve McGrath,1.907766811271812e-07
cat__Driver_Ryan Lynch,1.9053080178327553e-07
cat__Driver_Parker Chase,1.904551540075277e-07
cat__Team_Sockwell Racing,1.9040215157233456e-07
cat__Driver_CJ Faison,1.9033255675319913e-07
cat__Driver_Phil Good,1.900338914869561e-07
cat__Team_S.G. Russell (Owner),1.8980649948200136e-07
cat__Driver_Chase Austin,1.8970265506268566e-07
cat__Team_Frank Edwards (Owner),1.8962690012988415e-07
cat__Driver_Jim Thirkettle,1.8956787176902452e-07
cat__Driver_George England,1.8939284097870778e-07
cat__Driver_Jack Donohue,1.89349854080413e-07
cat__Driver_Salt Walther,1.8930220488043274e-07
cat__Driver_Jack Smith (New Jersey),1.888477959123102e-07
cat__Driver_Santino Ferrucci,1.8837230339540112e-07
cat__Team_Tim Bainey Racing,1.878902722282906e-07
cat__Driver_David Simko,1.8741900247686547e-07
cat__Driver_Frank Thompson,1.8735600168178352e-07
cat__Driver_Jerry Allec Jr.,1.87021708401758e-07
cat__Team_James Rowe (Owner),1.8652606645999767e-07
cat__Team_Transnet Racing,1.8647977343647437e-07
cat__Driver_John Preston,1.8642153809924647e-07
cat__Driver_Jim McGuirk,1.8638717583858749e-07
cat__Driver_Ray Franklin,1.8635818470648886e-07
cat__Driver_Eldon Yarbrough,1.860513423098716e-07
cat__Driver_Elbert Allen,1.8604000869217142e-07
cat__Team_J.I. Divers (Owner),1.8519505154836186e-07
cat__Driver_H.R. Kahl,1.8481417368302704e-07
cat__Team_Akinori Performance,1.846699432691867e-07
cat__Team_R.L. Baird (Owner),1.8466427089305626e-07
cat__Team_HP Racing,1.8413738372765812e-07
cat__Driver_Melvin Bradley,1.8398419455828866e-07
cat__Team_Matt Kobyluck (Owner),1.8362106180265084e-07
cat__Team_Dick Freeman (Owner),1.8343308466696667e-07
cat__Driver_Jack Hart,1.8318326672900472e-07
cat__Team_Gibson Racing,1.826390782281655e-07
cat__Driver_John Krebs,1.8237302301652823e-07
cat__Driver_Dick Denise,1.8234562893119998e-07
cat__Driver_Norman McGriff,1.8215223837354832e-07
cat__Driver_Coleman Pressley,1.81646313043087e-07
cat__Driver_Clay Highberger,1.8121926607422996e-07
cat__Driver_Bob Dotter,1.8120089586042358e-07
cat__Team_Jaehne Motorsports,1.811989356407473e-07
cat__Team_Heyward Grooms (Owner),1.8097189520485715e-07
cat__Driver_Bay Darnell,1.809694669924123e-07
cat__Driver_Junior Pooler,1.8059765227477822e-07
cat__Driver_Charles Blewitt,1.8044122049748225e-07
cat__Driver_Sammy Packard,1.8012041560058405e-07
cat__Driver_Dorris Vaughan,1.7863861029354128e-07
cat__Driver_Dean Roper,1.7854682941612037e-07
cat__Team_Reynolds Racing,1.7848160121687024e-07
cat__Driver_Jimmy Roland,1.7825722637264027e-07
cat__Driver_Stephen Mallozzi,1.7813575450396045e-07
cat__Driver_Eddie Sharp,1.7808943350987806e-07
cat__Driver_Bob Hunter,1.77243567994846e-07
cat__Driver_Walt Hartman,1.7629552647392211e-07
cat__Team_Allan Brown (Owner),1.7591450903164612e-07
cat__Driver_Pete Hazelwood,1.7569671883959793e-07
cat__Driver_Ernie Boost,1.7506875424938508e-07
cat__Driver_Sonny Lamphear,1.7491064722707652e-07
cat__Driver_Jarit Johnson,1.7435071446651842e-07
cat__Driver_Terry Cannon,1.7395777815189457e-07
cat__Team_Monte Walden (Owner),1.73744151916271e-07
cat__Driver_Lonnie Cox,1.7362007375427436e-07
cat__Driver_Ryan Huff,1.7358295300481519e-07
cat__Driver_Bob Prince,1.7346897795289637e-07
cat__Driver_Anthony Gandon,1.734461813696412e-07
cat__Driver_Luke Baldwin,1.7322566081576653e-07
cat__Driver_Larry Miller,1.7260632487468433e-07
cat__Driver_Dan Walters,1.7256833443163302e-07
cat__Team_Keller Racing,1.7239051335623835e-07
cat__Team_Ken Johnson (Owner),1.720511465037131e-07
cat__Driver_Jody Knowles,1.7190290796818585e-07
cat__Team_Robert Palmer (Owner),1.7189449399717807e-07
cat__Team_Gina Cope (Owner),1.717764052275546e-07
cat__Driver_Ray Erickson,1.7169510021154788e-07
cat__Team_Tiny Benson (Owner),1.7167400788823348e-07
cat__Team_James Kelly (Owner),1.716625270274434e-07
cat__Driver_Richard Hancock,1.7164527433530004e-07
cat__Team_Joe Jernigan (Owner),1.714664388031095e-07
cat__Driver_Len Sutton,1.7135542306349813e-07
cat__Team_Hap Jones (Owner),1.7117767384322887e-07
cat__Driver_Tom Williams,1.7084515930825182e-07
cat__Team_Harry Parry (Owner),1.7060927191837831e-07
cat__Team_Joe Hines (Owner),1.7046810596701167e-07
cat__Driver_Austin Cameron,1.7043788569709754e-07
cat__Team_Talmadge Cochrane (Owner),1.7018984875105138e-07
cat__Team_Daniel Griffin (Owner),1.7015672184368807e-07
cat__Driver_Mara Reyes,1.696269697314875e-07
cat__Driver_Mike Cofer,1.6944468457564776e-07
cat__Team_RDS Motorsports,1.6925865864826806e-07
cat__Driver_Caleb Costner,1.683499864223489e-07
cat__Team_Ron Gautsche (Owner),1.681819680214159e-07
cat__Driver_Justin Diercks,1.675852994926721e-07
cat__Team_Howard Moore (Owner),1.6750453284359663e-07
cat__Team_J.C. Weaver (Owner),1.671765594577056e-07
cat__Driver_Harry Sents,1.671430719248851e-07
cat__Driver_D.J. Hoelzle,1.6707185525818512e-07
cat__Driver_Kyle Donahue,1.6636953561987664e-07
cat__Team_Dan Colone (Owner),1.6594406478021103e-07
cat__Team_Jeff Milburn (Owner),1.6572595897740674e-07
cat__Driver_Brian Simo,1.6550410074589146e-07
cat__Driver_Lee Raymond,1.6545185755916152e-07
cat__Team_Kenneth Brown (Owner),1.6538415618236096e-07
cat__Team_Bud Harbaugh (Owner),1.6508843713259006e-07
cat__Driver_Matthew Kurzejewski,1.645826421595331e-07
cat__Driver_Sonny Black,1.6398541254048805e-07
cat__Team_Al Liggons (Owner),1.6364143739062216e-07
cat__Driver_Don Whittington,1.6357558566249402e-07
cat__Team_Bill Gazaway (Owner),1.6323938073368448e-07
cat__Driver_Brayton Laster,1.629408223010272e-07
cat__Driver_Ken Spikes,1.6291938990618376e-07
cat__Driver_Anthony Lazzaro,1.6285425025524416e-07
cat__Team_Kilby Racing,1.6269175689773e-07
cat__Driver_Buckshot Morris,1.6260211542604774e-07
cat__Driver_Dominic Dobson,1.625589707783935e-07
cat__Team_Donnie Neuenberger (Owner),1.622880736893285e-07
cat__Driver_Frank Fleming,1.6228297344337932e-07
cat__Team_Team SWAT Fitness Racing,1.622265421641101e-07
cat__Driver_John Borden,1.6174744805791533e-07
cat__Team_Frank Vasko (Owner),1.6174366027351952e-07
cat__Driver_Chuck Huckabee,1.6128949597776367e-07
cat__Driver_Ed Brown,1.6072434006945172e-07
cat__Driver_J.R. Heffner,1.6049651884414545e-07
cat__Driver_Robert Brown,1.6045071994251574e-07
cat__Team_Paul Racing,1.5973131001897513e-07
cat__Team_Cheryl Cox (Owner),1.597190459259761e-07
cat__Driver_Matt Waltz,1.5964107331860739e-07
cat__Driver_Norman Lynch,1.5959958562314486e-07
cat__Driver_Herbert Burns,1.5956116143454284e-07
cat__Driver_Joe Phipps,1.5946966666319222e-07
cat__Driver_Carl Burris,1.5927041414597913e-07
cat__Driver_Eddie Bradshaw,1.5910077498575817e-07
cat__Driver_Charles Weidler,1.590871628353431e-07
cat__Driver_Bob Sampson,1.5899319387614707e-07
cat__Driver_Woody Richmond,1.5886915175488612e-07
cat__Team_Clarence Burbank (Owner),1.5873420842684728e-07
cat__Driver_Al Brand,1.5862855079332105e-07
cat__Driver_Guy Waller,1.5856736386170042e-07
cat__Driver_Red Foote,1.584218955734732e-07
cat__Track_Norwood Arena,1.5837976990458765e-07
cat__Driver_Harold Stockton,1.580939302194005e-07
cat__Team_Chuck Parkko (Owner),1.5802087509861746e-07
cat__Driver_John Torrese,1.5788698732462071e-07
cat__Driver_Mike Messer,1.577107300575018e-07
cat__Driver_Marv Acton,1.5755274102337686e-07
cat__Driver_Red Ryder,1.5746523520805553e-07
cat__Driver_Cleetus McFarland,1.5738513511506447e-07
cat__Team_Bill Stammer (Owner),1.570019469691219e-07
cat__Driver_Frank Kreyer,1.5688198525847085e-07
cat__Team_Mason Bright (Owner),1.5687838138719405e-07
cat__Driver_V.E. Miller,1.566910846871375e-07
cat__Driver_John Settlemyre,1.565837318047131e-07
cat__Driver_Al Pombo,1.5640429183085438e-07
cat__Driver_John Borneman,1.5638592356805462e-07
cat__Driver_Harold Wright,1.5635883556247632e-07
cat__Team_Fasscore Motorsports,1.5632885675836443e-07
cat__Driver_Keith Davis,1.5614597442187025e-07
cat__Driver_Bob Riley,1.5608108184007815e-07
cat__Driver_Walt Regan,1.5607902471272133e-07
cat__Driver_Jimmy Kite,1.5582958759131227e-07
cat__Team_Marvin Rowley (Owner),1.5566349427277616e-07
cat__Team_Frank Cioppettini (Owner),1.5550173263244005e-07
cat__Driver_Bryce Napier,1.5531559925996054e-07
cat__Driver_Mike Little,1.5515965383648382e-07
cat__Team_Rat Garner (Owner),1.5497698618746758e-07
cat__Driver_Innes Ireland,1.5483849093664017e-07
cat__Driver_Tommy Bostick,1.5460341012547467e-07
cat__Team_Steve Balogh (Owner),1.5451378328878306e-07
cat__Driver_Tony Warren,1.5450644424253075e-07
cat__Driver_William Kearney,1.543024569718155e-07
cat__Driver_Joe Cote,1.5420159725330654e-07
cat__Team_Robert Beadle (Owner),1.541454841137448e-07
cat__Team_Raymond Lewis (Owner),1.5401024652939046e-07
cat__Team_Santerre Racing,1.539355954092432e-07
cat__Driver_Sam Rose,1.5388459212065543e-07
cat__Team_Bob Bristol (Owner),1.5373931137192194e-07
cat__Driver_Ann Bunselmeyer,1.534191921567253e-07
cat__Team_Sherman Clark (Owner),1.5300633676329092e-07
cat__Team_Ted Lee (Owner),1.5299341361128532e-07
cat__Driver_Will Albright,1.5290255358640908e-07
cat__Team_Joe Booher,1.5226426928430366e-07
cat__Driver_Kamui Kobayashi,1.520698270878339e-07
cat__Driver_Slim Rominger,1.5199237399774079e-07
cat__Driver_Billy DeCoster,1.518815491184936e-07
cat__Team_Lone Star Motorsports,1.5187597158315003e-07
cat__Team_Lain Racing,1.5159101524617835e-07
cat__Driver_Clarence Ogle,1.5139463573649005e-07
cat__Team_Loy Allen Sr. (Owner),1.5071878601944711e-07
cat__Driver_Donny Morelock,1.5049879174879752e-07
cat__Driver_Brandon McReynolds,1.500938246011e-07
cat__Driver_John A. Utsman,1.5005396204779452e-07
cat__Team_Fred Lauria (Owner),1.4986286825912267e-07
cat__Team_Ted Phillips (Owner),1.4947500394709392e-07
cat__Driver_Jim Ord,1.4931393286321644e-07
cat__Team_Ed Hastings (Owner),1.4916212710789853e-07
cat__Team_Jack Fisher (Owner),1.4887249682107262e-07
cat__Driver_Jack Cornett,1.485324315762456e-07
cat__Driver_Bob Freeze,1.4853021421154402e-07
cat__Driver_Victor Strassburg,1.484776295827773e-07
cat__Driver_Kenji Momota,1.483119019338308e-07
cat__Track_Dixie Speedway,1.4811592979456893e-07
cat__Driver_Dick Foley,1.4806685180883114e-07
cat__Driver_Bubba Farr,1.4783976942961552e-07
cat__Team_William Bishop Motorsports,1.474492859010235e-07
cat__Driver_Kim Crosby,1.4732851158128958e-07
cat__Team_Eldon George,1.4718929070527717e-07
cat__Driver_Johnny O'Connell,1.4703891250881798e-07
cat__Driver_Randy Nelson,1.4688418716148463e-07
cat__Team_Hal Callentine (Owner),1.467702994782718e-07
cat__Driver_Bob Haden,1.4657045874705645e-07
cat__Driver_Pee Wee Wentz,1.4652442203815793e-07
cat__Driver_Dennis Zimmerman,1.4649310191972276e-07
cat__Driver_Homer Newland,1.4649268293054452e-07
cat__Driver_Frank Sessoms,1.464636888177284e-07
cat__Team_Gene Evans (Owner),1.4641256245013636e-07
cat__Driver_Jason York,1.4639407846655588e-07
cat__Driver_Jack Bailey,1.4593887822952108e-07
cat__Team_Bruce Brantley (Owner),1.458465095455185e-07
cat__Driver_Jerry Groh,1.4579528133219084e-07
cat__Team_KC Racing,1.4567212085282437e-07
cat__Driver_Byron Beatty,1.4564638000599965e-07
cat__Driver_Jeff Hooker,1.4521730756834756e-07
cat__Team_Gene Simpson (Owner),1.4513960843017706e-07
cat__Team_Carnes-Cox-Higgs Racing,1.4511830373039773e-07
cat__Driver_JR Norris,1.449200598489359e-07
cat__Team_Jim Blomgren (Owner),1.4482619285528904e-07
cat__Team_James Good (Owner),1.446541880202792e-07
cat__Driver_Boris Jurkovic,1.441908793027125e-07
cat__Driver_Roscoe Rann,1.4408378772303132e-07
cat__Driver_Frank Price,1.4408094676597716e-07
cat__Team_Braun Motorsports,1.4401580640685787e-07
cat__Team_Fran Kelly (Owner),1.4394224661734194e-07
cat__Team_Freddie Farmer (Owner),1.4359881325782462e-07
cat__Team_Charles Woodruff (Owner),1.435450742990934e-07
cat__Team_Doreen Jeffrey Racing,1.4351544178758546e-07
cat__Team_Bobby Jones Racing,1.4333820564188153e-07
cat__Team_Bryan Reffner (Owner),1.4324690336332685e-07
cat__Team_Sage Racing,1.4284530221926855e-07
cat__Team_Ken Corman (Owner),1.4275111647565826e-07
cat__Team_Team Kelley Racing,1.425990362892743e-07
cat__Driver_Earl Foushee,1.4247241637636862e-07
cat__Driver_Sam Thompson,1.4247095411547428e-07
cat__Driver_Bob Glass,1.423759142010408e-07
cat__Driver_Herbert Estes,1.4225770757464383e-07
cat__Driver_Jerry Sisco,1.4224334736580902e-07
cat__Driver_Ernest Eury,1.4184703976224103e-07
cat__Team_Paul Parks (Owner),1.4168033659180454e-07
cat__Team_McEachern Racing,1.4160358272272797e-07
cat__Driver_Nick Spano,1.4078114220029405e-07
cat__Driver_Neil McDonald,1.3987917652820605e-07
cat__Team_Louis Nissen (Owner),1.3973025041330324e-07
cat__Team_Warren Prout (Owner),1.394947304798218e-07
cat__Driver_Brian Ross,1.3933365527519996e-07
cat__Track_Gamecock Speedway,1.3917801162059866e-07
cat__Driver_Tom Usry,1.3877823758269042e-07
cat__Driver_Brodie Kostecki,1.386809108571431e-07
cat__Driver_Travis Miller,1.3860447929248424e-07
cat__Driver_Lawson Aschenbach,1.385870162364776e-07
cat__Driver_Ranny Dodd,1.3841443888034544e-07
cat__Driver_Judge Rider,1.383373766393993e-07
cat__Team_Hansen Racing,1.3816700443369824e-07
cat__Driver_Geoffrey Dessault,1.3782226914640742e-07
cat__Driver_Chuck Housley,1.3774855024748705e-07
cat__Team_Dean Barnicle (Owner),1.3751667006438826e-07
cat__Driver_Romie Alderman,1.3737289486544248e-07
cat__Driver_Ronnie Daniel,1.37360539948777e-07
cat__Driver_Brett Thompson,1.3688631156137094e-07
cat__Team_Steve Lucore (Owner),1.368703162043068e-07
cat__Driver_Jack Hawksworth,1.3678176516155264e-07
cat__Driver_Robin Schildknecht,1.3662336955273715e-07
cat__Team_Don Noel (Owner),1.3634530478397956e-07
cat__Team_Kyle Gibson (Owner),1.3536626344312142e-07
cat__Driver_John Martin,1.3524678236915053e-07
cat__Team_Humphrey-Smith Racing,1.3501170066933482e-07
cat__Driver_Rick Bogart,1.3477880890831457e-07
cat__Driver_Ed Fiola,1.347704244650206e-07
cat__Team_KH Motorsports,1.3456434411861626e-07
cat__Team_XCI Racing,1.34528713523693e-07
cat__Driver_Pete Diviney,1.3452746076882626e-07
cat__Driver_Bobby Coffey,1.3428903869691687e-07
cat__Driver_Bill Woolkin,1.3422263565735254e-07
cat__Driver_Greg Pursley,1.33931415339801e-07
cat__Team_Brown Racing (Jerry Brown),1.3378060806897416e-07
cat__Driver_Tom Rotsell,1.3308916290687274e-07
cat__Track_Powell Motor Speedway,1.3297932353514546e-07
cat__Driver_Cory Kruseman,1.325487874023124e-07
cat__Team_Michael Kranefuss Racing,1.3225814556273586e-07
cat__Driver_Banks Simpson,1.3220302166111407e-07
cat__Driver_Jerry Taylor,1.3213540956352235e-07
cat__Driver_Carl Tyler,1.3200902553634154e-07
cat__Team_Paul Ingle (Owner),1.3186319885919202e-07
cat__Team_Redding Motorsports,1.3167920756252917e-07
cat__Driver_Doug Reid,1.313846363449945e-07
cat__Driver_Joe Cudmore,1.3119621141391374e-07
cat__Team_John Glazebrook (Owner),1.3081652983100458e-07
cat__Team_Housby Racing,1.3074303586577934e-07
cat__Driver_Bryan Collyer,1.305356255145956e-07
cat__Team_Bob Kitchell (Owner),1.3040481088957696e-07
cat__Team_Van Acker (Owner),1.3040027070273948e-07
cat__Driver_Ansel Rakestraw,1.3029246223731467e-07
cat__Driver_Danny Hieber,1.3000565788793694e-07
cat__Driver_Jack Harrison,1.2955661237113685e-07
cat__Driver_Will Kimmel III,1.2949551007864516e-07
cat__Team_Larry Manning (Owner),1.2943212512403868e-07
cat__Driver_Ermon Rush,1.2932917584129007e-07
cat__Team_John Belgard (Owner),1.2932041100705897e-07
cat__Driver_Tony Toste,1.2914736186525824e-07
cat__Driver_Carl Wilkerson,1.2858352466115228e-07
cat__Driver_Paul Radford,1.2843632534829843e-07
cat__Driver_Tommy Hilbert,1.282165540976e-07
cat__Driver_Eric Curran,1.2821109868304665e-07
cat__Team_Foxco Racing,1.2785438399841347e-07
cat__Team_Larry DeBeau (Owner),1.2781252055616555e-07
cat__Driver_Ron Gautsche,1.2769055395031336e-07
cat__Team_Dave Alonzo (Owner),1.2748676585597648e-07
cat__Driver_Mike Laughlin Jr.,1.274435885701154e-07
cat__Make_Edsel,1.274175217847953e-07
cat__Team_Harold Steele (Owner),1.2729627067045493e-07
cat__Team_Gilliland Racing,1.2697395228014878e-07
cat__Driver_Kyle Martel,1.269296410258657e-07
cat__Team_Lloyd Schoenheit (Owner),1.268908869311312e-07
cat__Driver_Dave MacDonald,1.2672149565765632e-07
cat__Driver_Wayne Andrews,1.2660402897333134e-07
cat__Team_Holt Racing,1.265261128196444e-07
cat__Driver_Blake Lothian,1.2646307154428342e-07
cat__Driver_Doug Harrington,1.264390069461568e-07
cat__Team_Scott Upshaw (Owner),1.2642717917829288e-07
cat__Team_Major Melton (Owner),1.263270927438865e-07
cat__Driver_Joe Penland,1.2623812784771508e-07
cat__Driver_Jerry Benjamin,1.259626277385009e-07
cat__Team_Cook Racing,1.258464435933464e-07
cat__Driver_Scotty Crockett,1.25721172815761e-07
cat__Driver_Buddy Krebs,1.2564033196550037e-07
cat__Driver_Cody Erickson,1.256276569832081e-07
cat__Driver_Lee Gordon,1.2562605168419284e-07
cat__Team_Joe Hawkins (Owner),1.253872377207006e-07
cat__Team_Salmon Racing,1.2501160718484169e-07
cat__Driver_Enrique Contreras III,1.2499803685992518e-07
cat__Driver_John McFadden,1.248944686658985e-07
cat__Team_Dick Niles (Owner),1.2483396627136244e-07
cat__Team_Timothy Buckley (Owner),1.2475536906981478e-07
cat__Team_Grant Sniffen (Owner),1.2453987526586887e-07
cat__Team_Milo Januska (Owner),1.2416274740456282e-07
cat__Team_Buzz Woodward (Owner),1.2413327688005827e-07
cat__Driver_Ervin Pruitt,1.239852166478026e-07
cat__Driver_Blake Jones,1.239112415692185e-07
cat__Track_Hayloft Speedway,1.2390495851254922e-07
cat__Driver_Bob Davis,1.2370237503511043e-07
cat__Driver_Dick Shuebruk,1.2351042067349738e-07
cat__Team_Linville Racing,1.2320928042441754e-07
cat__Driver_Clay Brown,1.2282446561091432e-07
cat__Driver_Keith McGee,1.2281903094054384e-07
cat__Team_J.M. Wattenbarger (Owner),1.2252849794789276e-07
cat__Driver_Bobby Cox,1.2235307353164538e-07
cat__Team_Harold Collins (Owner),1.223308391340106e-07
cat__Driver_Robert Hale,1.2214746167001362e-07
cat__Team_Jack Russell (Owner),1.2210821773082348e-07
cat__Team_Butch Jarvis (Owner),1.2185788319269367e-07
cat__Driver_Mike Rockenfeller,1.2174529269892673e-07
